gate_group,model_id,variable,group,question,expected_sign,coef_21d,t_hac_21d,coef_63d,t_hac_63d,coef_126d,t_hac_126d,nonoverlap_coef_63d,nonoverlap_t_63d,active_n_63d,nonoverlap_active_n_63d,direction_63_ok,adjacent_horizon_direction_ok,nonoverlap_direction_ok,economic_effect_63d,economic_magnitude_ok,coverage_ok,passes_gate
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_drawdown_pos,2_positive_part_bond_credit,Credit stress inside market drawdown,,0.022322641871114903,1.6390761513973968,0.09588611215103192,3.399222408613956,0.11324599173879962,3.4415743678267834,0.20352426179243982,1.6981121051878185,1280,3,,,,0.09588611215103192,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_hy_relief_pos,2_positive_part_bond_credit,HY stress with HY/LQD relief,1.0,-0.005760152650589874,-1.9448444261213869,-8.316678494242049e-05,-0.01913048538331153,0.01093491877418538,1.2294644399145425,-0.020345982314649513,-0.1064572394863381,439,2,False,True,False,-8.316678494242049e-05,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_vix_relief_pos,2_positive_part_bond_credit,HY stress with VIX relief,1.0,0.0008435819254296334,0.25717255019729446,0.008813908435830894,1.2882730063719132,0.020743263706255725,3.329439056155493,0.004805321931100135,0.057213861966214204,456,3,True,True,True,0.008813908435830894,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_rate_relief_pos,2_positive_part_bond_credit,HY stress with rate relief,1.0,-0.0008448799777736084,-0.2303498615313577,0.004025492165660608,0.5849001276533083,0.009057556759296951,1.0357140348473188,0.055137157944497674,1.3008194036823366,503,5,True,True,True,0.004025492165660608,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,ig_stress_pos_x_vix_relief_pos,2_positive_part_bond_credit,IG stress with volatility relief,1.0,-0.007627699388573743,-1.1008070767920295,0.006137176460486237,0.7121770160675538,0.008929462505350427,0.8518569358309476,0.21075675987466472,0.7812171725500694,377,4,True,True,True,0.006137176460486237,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_vix_spike_pos,2_positive_part_bond_credit,Credit widening with VIX spike,-1.0,0.0015644334109447885,1.6296865639871465,0.004713993345592601,2.1435576640011726,0.004880709218543633,1.9906543467582312,0.01394428984375432,1.5810948899017008,1330,9,False,False,False,0.004713993345592601,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_rate_headwind_pos,2_positive_part_bond_credit,Credit widening with rate headwind,-1.0,-0.009019745470044213,-1.1555600833970736,0.0011108429783936364,0.04960906797028805,-0.021789954969384913,-0.943722361486757,0.48859958574593343,0.2641983798197807,706,2,False,True,False,0.0011108429783936364,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_credit_stress_pos,2_positive_part_bond_credit,Growth extended in credit stress,-1.0,0.03319439267073897,2.1328266626204027,0.11966433900937495,4.746635026972409,0.10292452692057857,2.549196660684267,0.1767682772020017,1.9501989962769941,176,3,False,False,False,0.11966433900937495,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_hy_stress_pos,2_positive_part_bond_credit,Growth extended in HY stress,-1.0,0.010882005952284314,1.585055543771082,0.05075760910997705,4.210845374743756,0.057748690740184176,3.318151046499575,0.08858543484392546,2.0308837681670844,156,4,False,False,False,0.05075760910997705,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_credit_relief_pos,2_positive_part_bond_credit,Weak growth with credit relief,1.0,-0.029405275217649463,-3.1275139881787473,-0.009611526767283116,-0.8742565419922187,-0.01678505696267866,-1.152498312085444,0.15446007843880305,1.2949821579139034,632,13,False,False,True,-0.009611526767283116,False,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_hy_relief_pos,2_positive_part_bond_credit,Weak growth with HY relief,1.0,-0.012334586121060661,-2.210425701894694,-0.018105765733519696,-1.6671579040561915,-0.004376276958384092,-0.268930264718516,0.047626486748564734,0.6957434888063073,581,7,False,False,True,-0.018105765733519696,True,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,drawdown_pos_x_credit_stress_pos_x_vix_relief_pos,3_three_way_bond_credit,Drawdown × credit stress × VIX relief,1.0,0.005416989058779232,0.7634005790483394,0.02133808369638111,1.241750003425404,0.051435379158026026,2.523789421772604,0.0,,732,0,True,True,False,0.02133808369638111,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,drawdown_pos_x_credit_stress_pos_x_rate_relief_pos,3_three_way_bond_credit,Drawdown × credit stress × rate relief,1.0,0.005893546925260165,0.9716538436751648,0.023943976796799927,1.5375769743671786,0.027380436552616082,1.445521959458794,0.11127911160298003,1.6529334374255635,745,1,True,True,True,0.023943976796799927,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,high_vix_pos_x_credit_stress_pos_x_vix_relief_pos,3_three_way_bond_credit,High VIX × credit stress × VIX relief,1.0,0.004380928990488023,1.2602477255308204,0.016549325326817098,1.8649517615398394,0.02943558978931162,2.7847470611401484,0.0,,541,0,True,True,False,0.016549325326817098,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_stress_pos_x_credit_relief_pos_x_rate_relief_pos,3_three_way_bond_credit,Credit stress × credit relief × rate relief,1.0,0.003443063002312339,0.5570353764529522,0.002982270916438492,0.19459982427496886,0.020940953274804067,1.1019731665838146,0.0,,367,0,True,True,False,0.002982270916438492,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,hy_stress_pos_x_hy_relief_pos_x_vix_relief_pos,3_three_way_bond_credit,HY stress × HY relief × VIX relief,1.0,-0.0016647024274018705,-0.407289176305847,0.012049458854630902,2.142641407962982,0.017373056069622608,2.459856365514139,-0.03969345308162939,-0.30804343333776923,233,2,True,True,False,0.012049458854630902,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,credit_widening_pos_x_vix_spike_pos_x_rate_headwind_pos,3_three_way_bond_credit,Credit widening × VIX spike × rate headwind,-1.0,-0.007985624071343839,-1.5052650615423189,0.010653336436496416,0.8254845914808713,-0.033770987614649056,-3.003417038262282,0.059108071603896084,0.02123250031529544,373,2,False,True,False,0.010653336436496416,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_credit_stress_pos_x_rate_headwind_pos,3_three_way_bond_credit,Growth extended × credit stress × rate headwind,-1.0,0.07030134173468772,1.8563620890919639,0.17203478868992098,2.4650069019645615,0.06492157888082818,1.0061084902679405,-0.5162526824724543,-0.2818453813393209,93,2,False,False,True,0.17203478868992098,True,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_ext_pos_x_hy_stress_pos_x_vix_spike_pos,3_three_way_bond_credit,Growth extended × HY stress × VIX spike,-1.0,0.00203173795045858,1.419774992110273,0.006876923704987682,1.9657359323393284,0.006302506485664389,1.4568062030877043,0.024452027133419492,1.945291994933078,94,4,False,False,False,0.006876923704987682,False,False,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_credit_relief_pos_x_vix_relief_pos,3_three_way_bond_credit,Growth weak × credit relief × VIX relief,1.0,-0.022546078401964206,-4.891223800635869,-0.011730601546738433,-1.6418324703096316,-0.013440321347012223,-1.259456016975094,0.060735538193912045,0.37876539763911593,400,9,False,False,True,-0.011730601546738433,True,True,False
step2_raw_interaction_gate,step2_step3_interaction_with_main_controls,growth_weak_pos_x_hy_relief_pos_x_rate_relief_pos,3_three_way_bond_credit,Growth weak × HY relief × rate relief,1.0,-0.02257885572015012,-1.6356370023301525,-0.1368073897418023,-4.264178378066267,-0.18311082086153516,-3.6705248861408517,0.0,,86,0,False,False,False,-0.1368073897418023,True,False,False
